srcIP,srcPort,dstIP,dstPort,protocol,mean,var,max,min,flowSize
244.244.229.164,80,244.3.160.239,64931,TCP,146.5,32354.75,458,40,586
41.177.26.91,8000,177.4.98.145,45955,TCP,40.0,0.0,40,40,40
253.244.77.208,138,253.244.77.85,138,UDP,207.0,0.0,207,207,828
244.3.210.230,138,244.3.210.176,138,UDP,229.0,0.0,229,229,916
253.244.77.47,138,253.244.77.85,138,UDP,229.0,0.0,229,229,916
18.122.117.184,14179,244.3.160.239,80,TCP,108.2,17025.760000000002,369,40,541
244.3.160.239,80,18.122.117.184,14179,TCP,147.4,43619.04000000001,565,40,737
41.177.98.57,51747,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51747,UDP,214.0,0.0,214,214,214
244.3.160.239,64933,244.3.31.75,80,TCP,203.28571428571428,157379.06122448985,1175,40,1423
244.3.31.75,80,244.3.160.239,64933,TCP,310.1666666666667,286188.80555555556,1500,40,1861
41.177.98.57,51748,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51748,UDP,238.0,0.0,238,238,238
41.177.98.57,51749,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51749,UDP,214.0,0.0,214,214,214
41.177.98.57,51750,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51750,UDP,214.0,0.0,214,214,214
244.3.160.204,40151,244.3.160.89,443,TCP,50.4,355.84,88,40,252
244.3.160.89,443,244.3.160.204,40151,TCP,413.625,393834.484375,1500,40,3309
244.3.160.204,40152,244.3.160.89,2784,TCP,44.0,0.0,44,44,44
244.3.160.89,2784,244.3.160.204,40152,TCP,40.0,0.0,40,40,40
244.3.160.204,40153,244.3.160.89,2785,TCP,44.0,0.0,44,44,44
244.3.160.89,2785,244.3.160.204,40153,TCP,40.0,0.0,40,40,40
244.3.160.204,40154,244.3.160.89,4000,TCP,44.0,0.0,44,44,44
244.3.160.89,4000,244.3.160.204,40154,TCP,40.0,0.0,40,40,40
244.3.160.204,40155,244.3.160.89,4001,TCP,44.0,0.0,44,44,44
244.3.160.89,4001,244.3.160.204,40155,TCP,40.0,0.0,40,40,40
244.3.160.204,40156,244.3.160.89,4002,TCP,44.0,0.0,44,44,44
244.3.160.89,4002,244.3.160.204,40156,TCP,40.0,0.0,40,40,40
244.3.160.204,40157,244.3.160.254,443,TCP,41.0,3.0,44,40,164
244.3.160.254,443,244.3.160.204,40157,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,40158,244.3.160.254,80,TCP,41.0,3.0,44,40,164
244.3.160.254,80,244.3.160.204,40158,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,40159,244.3.160.254,2784,TCP,44.0,0.0,44,44,44
244.3.160.254,2784,244.3.160.204,40159,TCP,40.0,0.0,40,40,40
244.3.160.204,40160,244.3.160.254,2785,TCP,44.0,0.0,44,44,44
244.3.160.254,2785,244.3.160.204,40160,TCP,40.0,0.0,40,40,40
244.3.160.204,40161,244.3.160.254,4000,TCP,41.0,3.0,44,40,164
244.3.160.254,4000,244.3.160.204,40161,TCP,41.333333333333336,3.5555555555555554,44,40,124
244.3.160.204,40162,244.3.160.254,4001,TCP,44.0,0.0,44,44,44
244.3.160.254,4001,244.3.160.204,40162,TCP,40.0,0.0,40,40,40
244.3.160.204,40163,244.3.160.239,443,TCP,41.0,3.0,44,40,164
244.3.160.239,443,244.3.160.204,40163,TCP,41.333333333333336,3.5555555555555554,44,40,124
41.177.98.57,51751,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51751,UDP,214.0,0.0,214,214,214
244.3.160.204,40164,244.3.160.239,8080,TCP,44.0,0.0,44,44,44
244.3.160.239,8080,244.3.160.204,40164,TCP,40.0,0.0,40,40,40
244.3.160.204,40165,244.3.160.239,80,TCP,41.0,3.0,44,40,164
244.3.160.239,80,244.3.160.204,40165,TCP,41.333333333333336,3.5555555555555554,44,40,124
41.177.98.57,51752,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51752,UDP,238.0,0.0,238,238,238
41.177.98.57,51753,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51753,UDP,214.0,0.0,214,214,214
41.177.98.57,51754,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51754,UDP,214.0,0.0,214,214,214
41.177.98.57,51755,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51755,UDP,214.0,0.0,214,214,214
41.177.98.57,51756,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51756,UDP,238.0,0.0,238,238,238
41.177.98.57,51757,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51757,UDP,214.0,0.0,214,214,214
41.177.98.57,51758,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51758,UDP,214.0,0.0,214,214,214
41.177.98.57,51759,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51759,UDP,214.0,0.0,214,214,214
41.177.98.57,51760,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51760,UDP,238.0,0.0,238,238,238
41.177.98.57,51761,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51761,UDP,214.0,0.0,214,214,214
41.177.98.57,51762,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51762,UDP,214.0,0.0,214,214,214
41.177.98.57,51763,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51763,UDP,214.0,0.0,214,214,214
41.177.98.57,51764,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51764,UDP,238.0,0.0,238,238,238
41.177.98.57,51765,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51765,UDP,214.0,0.0,214,214,214
41.177.98.57,51766,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51766,UDP,214.0,0.0,214,214,214
41.177.98.57,51767,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51767,UDP,214.0,0.0,214,214,214
244.3.210.64,5353,210.218.218.3,5353,UDP,75.0,0.0,75,75,150
41.177.98.57,51768,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51768,UDP,238.0,0.0,238,238,238
41.177.98.57,51769,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51769,UDP,214.0,0.0,214,214,214
41.177.98.57,51770,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51770,UDP,214.0,0.0,214,214,214
244.3.160.248,52711,41.177.26.55,80,TCP,99.66666666666667,16867.222222222223,390,40,598
41.177.26.55,80,244.3.160.248,52711,TCP,133.6,33571.84,500,40,668
41.177.26.214,57252,41.177.202.202,53,UDP,72.0,0.0,72,72,72
151.77.47.100,51506,41.177.98.176,80,TCP,246.4,172508.84,1217,40,2464
41.177.202.202,53,41.177.26.214,57252,UDP,240.0,0.0,240,240,240
41.177.98.176,80,151.77.47.100,51506,TCP,1087.4,328889.64,1500,40,10874
41.177.26.214,57253,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57253,UDP,129.0,0.0,129,129,129
41.177.26.214,57254,41.177.202.202,53,UDP,88.0,0.0,88,88,88
41.177.202.202,53,41.177.26.214,57254,UDP,146.0,0.0,146,146,146
41.177.26.214,57255,41.177.202.202,53,UDP,85.0,0.0,85,85,85
41.177.202.202,53,41.177.26.214,57255,UDP,138.0,0.0,138,138,138
41.177.26.214,57256,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57256,UDP,216.0,0.0,216,216,216
244.3.210.108,5353,210.218.218.3,5353,UDP,73.0,0.0,73,73,146
18.122.117.184,10463,244.3.160.239,80,TCP,111.6,18845.439999999995,386,40,558
244.3.160.239,80,18.122.117.184,10463,TCP,170.8,65352.96000000001,682,40,854
90.218.55.117,62728,41.177.98.176,80,TCP,375.5,166871.45,886,40,3755
41.177.98.176,80,90.218.55.117,62728,TCP,1014.1,413846.89,1500,40,10141
90.218.55.117,62730,41.177.98.176,80,TCP,373.6,164957.24,877,40,3736
90.218.55.117,62731,41.177.98.176,80,TCP,373.3,164685.21000000002,882,40,3733
41.177.98.176,80,90.218.55.117,62730,TCP,849.1,397291.69000000006,1500,40,8491
41.177.98.176,80,90.218.55.117,62731,TCP,873.9,431525.69000000006,1500,40,8739
244.3.39.224,52661,41.177.241.46,443,TCP,62.0,242.0,73,40,186
41.177.241.46,443,244.3.39.224,52661,TCP,51.0,242.0,73,40,153
41.177.98.57,51771,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51771,UDP,214.0,0.0,214,214,214
41.177.98.57,51772,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51772,UDP,238.0,0.0,238,238,238
41.177.98.57,51773,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51773,UDP,214.0,0.0,214,214,214
41.177.98.57,51774,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51774,UDP,214.0,0.0,214,214,214
151.77.12.31,57919,41.177.98.176,80,TCP,186.66666666666666,87491.55555555556,848,52,1120
151.77.12.31,57920,41.177.98.176,80,TCP,186.66666666666666,87491.55555555556,848,52,1120
41.177.98.176,80,151.77.12.31,57919,TCP,178.8,61327.36,674,52,894
41.177.98.176,80,151.77.12.31,57920,TCP,165.2,48597.759999999995,606,52,826
41.177.3.103,68,91.91.91.91,67,UDP,576.0,0.0,576,576,1152
151.77.39.25,11445,244.3.160.239,80,TCP,158.33333333333334,68141.88888888888,742,40,950
244.3.160.239,80,151.77.39.25,11445,TCP,103.66666666666667,12098.88888888889,343,40,622
41.177.98.57,51775,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51775,UDP,214.0,0.0,214,214,214
244.3.160.239,64934,244.244.229.164,80,TCP,171.83333333333334,84812.13888888888,823,40,1031
41.177.98.57,51776,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51776,UDP,238.0,0.0,238,238,238
41.177.98.57,51777,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51777,UDP,214.0,0.0,214,214,214
41.177.98.57,51778,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51778,UDP,214.0,0.0,214,214,214
244.3.160.248,52713,41.177.26.193,80,TCP,343.2857142857143,273830.4897959184,1500,40,2403
41.177.26.193,80,244.3.160.248,52713,TCP,106.28571428571429,25320.489795918365,496,40,744
41.177.98.57,51779,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51779,UDP,214.0,0.0,214,214,214
41.177.98.57,51780,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51780,UDP,238.0,0.0,238,238,238
41.177.98.57,51781,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51781,UDP,214.0,0.0,214,214,214
41.177.98.57,51782,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51782,UDP,214.0,0.0,214,214,214
41.177.26.214,57257,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.26.214,57257,UDP,240.0,0.0,240,240,240
41.177.26.214,57258,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57258,UDP,129.0,0.0,129,129,129
41.177.26.214,57259,41.177.202.202,53,UDP,88.0,0.0,88,88,88
41.177.202.202,53,41.177.26.214,57259,UDP,146.0,0.0,146,146,146
41.177.26.214,57260,41.177.202.202,53,UDP,85.0,0.0,85,85,85
41.177.202.202,53,41.177.26.214,57260,UDP,138.0,0.0,138,138,138
41.177.26.214,57261,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57261,UDP,216.0,0.0,216,216,216
41.177.3.192,67,91.91.91.91,68,UDP,328.0,0.0,328,328,656
77.197.217.218,13761,41.177.26.176,80,TCP,75.11111111111111,9314.765432098766,348,40,676
41.177.26.176,80,77.197.217.218,13761,TCP,977.6,347207.83999999997,1500,40,9776
244.3.160.248,52714,41.177.26.193,80,TCP,283.57142857142856,253220.530612245,1500,40,1985
41.177.26.193,80,244.3.160.248,52714,TCP,101.42857142857143,21676.244897959175,462,40,710
41.177.26.214,57262,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.26.214,57262,UDP,240.0,0.0,240,240,240
41.177.26.214,57263,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57263,UDP,129.0,0.0,129,129,129
41.177.26.214,57264,41.177.202.202,53,UDP,88.0,0.0,88,88,88
41.177.202.202,53,41.177.26.214,57264,UDP,146.0,0.0,146,146,146
41.177.26.214,57265,41.177.202.202,53,UDP,85.0,0.0,85,85,85
41.177.202.202,53,41.177.26.214,57265,UDP,138.0,0.0,138,138,138
41.177.26.214,57266,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57266,UDP,216.0,0.0,216,216,216
244.3.160.248,52715,41.177.26.193,80,TCP,217.9,191190.08999999994,1500,40,2179
41.177.26.193,80,244.3.160.248,52715,TCP,916.8,510188.16,1500,40,9168
41.177.26.214,57267,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.26.214,57267,UDP,240.0,0.0,240,240,240
41.177.26.214,57268,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57268,UDP,129.0,0.0,129,129,129
41.177.26.214,57269,41.177.202.202,53,UDP,88.0,0.0,88,88,88
41.177.202.202,53,41.177.26.214,57269,UDP,146.0,0.0,146,146,146
41.177.26.214,57270,41.177.202.202,53,UDP,85.0,0.0,85,85,85
41.177.202.202,53,41.177.26.214,57270,UDP,138.0,0.0,138,138,138
41.177.26.214,57271,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.26.214,57271,UDP,216.0,0.0,216,216,216
244.244.229.164,80,244.3.160.239,64934,TCP,153.5,36862.75,486,40,614
244.3.93.177,3576,41.177.98.176,80,TCP,40.0,0.0,40,40,40
41.177.98.57,51783,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51783,UDP,299.0,0.0,299,299,299
41.177.98.57,51784,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51784,UDP,275.0,0.0,275,275,275
41.177.98.57,51785,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51785,UDP,275.0,0.0,275,275,275
254.204.210.149,5773,244.3.160.239,80,TCP,213.3,149993.61000000002,1300,40,2133
244.3.160.239,80,254.204.210.149,5773,TCP,737.8,243160.55999999997,1300,40,7378
244.3.160.239,64935,203.68.39.94,80,TCP,201.9,188106.09000000003,1500,40,2019
151.77.39.25,13797,244.3.160.239,80,TCP,158.33333333333334,68141.88888888888,742,40,950
244.3.160.239,80,151.77.39.25,13797,TCP,103.5,12096.583333333334,343,40,621
244.3.160.239,64936,244.244.229.164,80,TCP,171.83333333333334,84812.13888888888,823,40,1031
77.197.128.194,37119,41.177.26.176,80,TCP,72.3,8885.609999999997,355,40,723
41.177.26.176,80,77.197.128.194,37119,TCP,938.4,402335.83999999997,1500,40,9384
18.122.117.184,2111,244.3.160.239,80,TCP,161.8,56475.36,637,40,809
244.3.160.239,80,18.122.117.184,2111,TCP,223.6,130487.03999999996,946,40,1118
203.68.39.94,80,244.3.160.239,64935,TCP,914.9,507987.69000000006,1500,40,9149
145.95.31.210,4609,244.3.160.239,80,TCP,130.8,72051.36000000002,936,40,1308
244.3.160.239,80,145.95.31.210,4609,TCP,874.7,313005.01,1500,40,8747
244.3.160.239,64937,244.3.31.75,80,TCP,120.6,57190.43999999999,838,40,1206
244.3.31.75,80,244.3.160.239,64937,TCP,1208.8,339192.96,1500,40,12088
18.122.117.184,2239,244.3.160.239,443,TCP,176.3,87191.61000000002,1037,40,1763
244.3.160.239,443,18.122.117.184,2239,TCP,568.5,357714.45,1492,40,5685
41.177.98.57,51786,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51786,UDP,299.0,0.0,299,299,299
41.177.98.57,51787,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51787,UDP,275.0,0.0,275,275,275
41.177.98.57,51788,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51788,UDP,275.0,0.0,275,275,275
244.3.160.239,64938,244.3.31.75,80,TCP,129.33333333333334,38494.22222222221,568,40,776
244.3.31.75,80,244.3.160.239,64938,TCP,231.6,143802.24,990,40,1158
244.244.229.164,80,244.3.160.239,64936,TCP,153.25,36696.6875,485,40,613
41.177.3.241,626,210.218.218.160,626,UDP,69.0,0.0,69,69,138
244.3.153.252,3039,41.177.24.241,443,TCP,189.33333333333334,126173.55555555556,1190,40,1704
41.177.24.241,443,244.3.153.252,3039,TCP,341.8,209025.16,1190,40,3418
41.177.3.241,5353,210.218.218.3,5353,UDP,62.0,0.0,62,62,186
151.77.39.25,5346,244.3.160.239,80,TCP,158.5,68336.58333333333,743,40,951
244.3.160.239,80,151.77.39.25,5346,TCP,205.0,64802.333333333336,718,40,1230
77.197.128.31,24332,41.177.26.176,80,TCP,78.5,9775.75,340,40,628
41.177.26.176,80,77.197.128.31,24332,TCP,848.3,281493.01,1500,40,8483
244.3.160.239,64939,244.3.31.75,443,TCP,169.9,76566.49,978,40,1699
244.3.31.75,443,244.3.160.239,64939,TCP,415.55555555555554,287636.9135802469,1500,40,3740
244.3.160.239,64940,244.244.229.164,80,TCP,153.14285714285714,75015.83673469389,824,40,1072
41.177.98.57,51789,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,51789,UDP,297.0,0.0,297,297,297
41.177.98.57,51790,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,51790,UDP,274.0,0.0,274,274,274
41.177.98.57,51791,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,51791,UDP,274.0,0.0,274,274,274
244.3.153.0,62566,244.3.202.202,53,UDP,76.0,0.0,76,76,76
244.3.202.202,53,244.3.153.0,62566,UDP,160.0,0.0,160,160,160
41.177.241.46,443,151.77.15.128,3056,UDP,725.8,301506.55999999994,1273,121,7258
244.3.153.89,2282,244.3.176.224,445,TCP,66.5,702.25,93,40,133
244.3.176.224,445,244.3.153.89,2282,TCP,93.0,0.0,93,93,93
41.177.26.91,8000,208.230.167.188,36637,TCP,40.0,0.0,40,40,240
244.244.229.164,80,244.3.160.239,64940,TCP,252.6,75176.63999999998,718,40,1263
244.3.164.164,55430,210.218.218.3,5353,UDP,118.0,0.0,118,118,118
77.197.128.251,38468,41.177.26.176,80,TCP,84.5,13165.75,388,40,676
41.177.26.176,80,77.197.128.251,38468,TCP,797.8,339948.95999999996,1500,40,7978
41.177.26.117,37150,41.177.26.15,80,TCP,88.66666666666667,5890.222222222222,260,52,532
41.177.26.15,80,41.177.26.117,37150,TCP,89.8,4865.759999999999,229,52,449
68.157.168.160,57757,41.177.26.176,80,TCP,90.6,12804.84,430,52,906
41.177.26.176,80,68.157.168.160,57757,TCP,434.2,195178.15999999997,1500,52,4342
244.3.153.111,52587,244.3.202.202,53,UDP,72.0,0.0,72,72,72
18.122.117.184,11524,244.3.160.239,80,TCP,269.2,204687.36,1174,40,1346
244.3.160.239,80,18.122.117.184,11524,TCP,245.2,163560.96000000002,1054,40,1226
41.177.98.57,51792,41.177.202.202,53,UDP,70.0,0.0,70,70,70
41.177.202.202,53,41.177.98.57,51792,UDP,258.0,0.0,258,258,258
41.177.98.57,51793,41.177.202.202,53,UDP,77.0,0.0,77,77,77
41.177.202.202,53,41.177.98.57,51793,UDP,236.0,0.0,236,236,236
41.177.98.57,51794,41.177.202.202,53,UDP,77.0,0.0,77,77,77
41.177.202.202,53,41.177.98.57,51794,UDP,236.0,0.0,236,236,236
244.3.202.202,53,244.3.153.111,52587,UDP,310.0,0.0,310,310,310
41.177.98.57,51795,41.177.202.202,53,UDP,71.0,0.0,71,71,71
41.177.202.202,53,41.177.98.57,51795,UDP,297.0,0.0,297,297,297
41.177.98.57,51796,41.177.202.202,53,UDP,80.0,0.0,80,80,80
151.77.39.25,10716,244.3.160.239,80,TCP,158.33333333333334,68141.88888888888,742,40,950
244.3.160.239,80,151.77.39.25,10716,TCP,103.83333333333333,12101.47222222222,343,40,623
68.157.168.224,51343,41.177.26.15,80,TCP,85.0,9285.8,374,52,850
41.177.26.15,80,68.157.168.224,51343,TCP,1189.2,324300.95999999996,1500,52,11892
244.3.160.239,64941,244.244.229.164,80,TCP,171.83333333333334,84812.13888888888,823,40,1031
77.197.128.194,37383,41.177.26.176,80,TCP,86.57142857142857,12286.530612244898,358,40,606
41.177.26.176,80,77.197.128.194,37383,TCP,1000.4,326025.24000000005,1500,40,10004
77.197.217.20,61465,41.177.26.176,80,TCP,79.5,10305.75,348,40,636
41.177.26.176,80,77.197.217.20,61465,TCP,904.1,266544.69,1500,40,9041
244.3.153.111,55506,244.3.202.202,53,UDP,70.0,0.0,70,70,70
77.197.210.159,37227,41.177.26.176,80,TCP,86.42857142857143,12209.102040816326,357,40,605
41.177.26.176,80,77.197.210.159,37227,TCP,854.4,371316.0399999999,1500,40,8544
244.3.202.202,53,244.3.153.111,55506,UDP,346.0,0.0,346,346,346
77.197.128.193,32382,244.3.210.197,80,TCP,72.77777777777777,8084.839506172841,327,40,655
244.3.210.197,80,77.197.128.193,32382,TCP,1208.8,339192.96,1500,40,12088
41.177.202.202,53,41.177.98.57,51796,UDP,274.0,0.0,274,274,274
165.41.202.108,49190,244.3.210.197,80,TCP,170.14285714285714,80952.12244897957,867,52,1191
244.3.210.197,80,165.41.202.108,49190,TCP,108.5,8292.75,266,52,434
41.177.98.57,51797,41.177.202.202,53,UDP,80.0,0.0,80,80,80
41.177.202.202,53,41.177.98.57,51797,UDP,274.0,0.0,274,274,274
244.3.160.239,64942,244.3.31.75,80,TCP,218.83333333333334,157066.80555555553,1105,40,1313
244.3.153.111,60247,244.3.202.202,53,UDP,60.0,0.0,60,60,60
244.3.31.75,80,244.3.160.239,64942,TCP,256.2,183536.15999999997,1113,40,1281
244.3.202.202,53,244.3.153.111,60247,UDP,461.0,0.0,461,461,461
41.177.98.57,51798,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51798,UDP,299.0,0.0,299,299,299
41.177.98.57,51799,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51799,UDP,275.0,0.0,275,275,275
41.177.98.57,51800,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51800,UDP,275.0,0.0,275,275,275
244.3.31.33,10030,41.177.98.98,43692,TCP,40.0,0.0,40,40,40
41.177.98.98,43692,244.3.31.33,10030,TCP,40.0,0.0,40,40,40
244.3.153.102,2974,41.177.24.241,443,TCP,225.77777777777777,124290.17283950617,1190,40,2032
41.177.24.241,443,244.3.153.102,2974,TCP,315.9,180763.89,1190,40,3159
41.177.98.57,51801,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51801,UDP,299.0,0.0,299,299,299
41.177.98.57,51802,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51802,UDP,275.0,0.0,275,275,275
41.177.98.57,51803,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.98.57,51804,41.177.202.202,53,UDP,81.0,0.0,81,81,81
41.177.202.202,53,41.177.98.57,51803,UDP,140.0,0.0,140,140,140
41.177.202.202,53,41.177.98.57,51804,UDP,275.0,0.0,275,275,275
41.177.98.57,51805,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51805,UDP,238.0,0.0,238,238,238
41.177.98.57,51806,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51806,UDP,214.0,0.0,214,214,214
41.177.98.57,51807,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51807,UDP,214.0,0.0,214,214,214
244.244.229.164,80,244.3.160.239,64941,TCP,153.75,37029.1875,487,40,615
18.122.117.184,10811,244.3.160.239,80,TCP,108.2,17025.760000000002,369,40,541
244.3.160.239,80,18.122.117.184,10811,TCP,147.4,43619.04000000001,565,40,737
41.177.26.117,37151,41.177.26.15,80,TCP,88.66666666666667,5890.222222222222,260,52,532
41.177.26.15,80,41.177.26.117,37151,TCP,89.8,4865.759999999999,229,52,449
77.197.128.92,26255,41.177.26.91,80,TCP,126.66666666666667,13678.22222222222,292,40,380
41.177.26.91,80,77.197.128.92,26255,TCP,44.0,16.0,48,40,88
41.177.98.57,51808,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51808,UDP,238.0,0.0,238,238,238
41.177.98.57,51809,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51809,UDP,214.0,0.0,214,214,214
244.3.160.248,48895,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
41.177.98.57,51810,41.177.202.202,53,UDP,69.0,0.0,69,69,69
41.177.202.202,53,41.177.98.57,51810,UDP,214.0,0.0,214,214,214
244.3.160.248,52694,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
244.3.160.248,42069,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
244.3.160.248,44364,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
244.3.160.248,38708,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
244.3.160.248,48916,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
244.3.160.248,63588,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
244.3.160.248,43852,41.177.26.209,514,UDP,155.1,987.49,243,124,1551
41.177.26.117,37152,41.177.26.15,80,TCP,88.66666666666667,5890.222222222222,260,52,532
41.177.26.15,80,41.177.26.117,37152,TCP,89.8,4865.759999999999,229,52,449
41.177.98.57,51811,41.177.202.202,53,UDP,72.0,0.0,72,72,72
41.177.202.202,53,41.177.98.57,51811,UDP,238.0,0.0,238,238,238
41.177.98.57,51812,41.177.202.202,53,UDP,69.0,0.0,69,69,69
